batch	slice	signal_id	signal_type	parent_signal_id	pathway	pathwayLabel	ligand	receptor	senderRegion	receiverRegion	interactionStrength	interactionPValue	edge_rank_within_signal	downstreamTF	tf_rank	rawCorrelation	correlation	tfPValue	tfFDR	direction	tfSelectionMode	clusterResultKey	edgeFilterLabel
E135	E135	pathway:WNT	pathway		WNT	WNT			Odontogenic	Odontogenic	0.00169509946608695	0.98	5	Meis2	4.0	0.15565075669097034	0.15565075669097034	6.372653931792019e-08	1.623433589124017e-05	activation	FDR	commot_cluster-lineage-cellchat-WNT	p<1
E135	E135	pathway:WNT	pathway		WNT	WNT			Odontogenic	Odontogenic	0.00169509946608695	0.98	5	Satb1	5.0	0.15207574867295098	0.15207574867295098	1.2755669847683667e-07	2.599605514957931e-05	activation	FDR	commot_cluster-lineage-cellchat-WNT	p<1
E135	E135	pathway:WNT	pathway		WNT	WNT			Odontogenic	Odontogenic	0.00169509946608695	0.98	5	Prrx1	6.0	0.15047260348597657	0.15047260348597657	1.7322477137116519e-07	2.9419340337869555e-05	activation	FDR	commot_cluster-lineage-cellchat-WNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Fibroblastic	Fibroblastic	0.011637599963412916	0.0	1	Alx1	1.0	0.3486879763533976	0.3486879763533976	1.663759606346893e-12	1.5722528279978137e-09	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Fibroblastic	Fibroblastic	0.011637599963412916	0.0	1	Shox2	2.0	0.2952636187074106	0.2952636187074106	3.1750812829781952e-09	1.5002259062071972e-06	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Fibroblastic	Fibroblastic	0.011637599963412916	0.0	1	Tfap2b	3.0	-0.28682993940844853	0.28682993940844853	9.163702197556179e-09	2.8865661922301962e-06	repression	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Fibroblastic	Fibroblastic	0.011637599963412916	0.0	1	Nr2f2	4.0	-0.27522944548563266	0.27522944548563266	3.722502791043494e-08	8.794412843840254e-06	repression	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Fibroblastic	Fibroblastic	0.011637599963412916	0.0	1	Sox11	5.0	0.26543222540261485	0.26543222540261485	1.1571082823953167e-07	2.1869346537271487e-05	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Fibroblastic	Fibroblastic	0.011637599963412916	0.0	1	Nfib	6.0	0.2472745386760515	0.2472745386760515	8.417793735522257e-07	0.00013258025133447556	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Fibroblastic	Fibroblastic	0.011637599963412916	0.0	1	Ctnnb1	7.0	0.2294724360607304	0.2294724360607304	5.099503161159029e-06	0.0006884329267564689	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Fibroblastic	Fibroblastic	0.011637599963412916	0.0	1	Smarcc1	8.0	0.2275495946339822	0.2275495946339822	6.143272215189486e-06	0.000725674030419258	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Fibroblastic	Fibroblastic	0.011637599963412916	0.0	1	Peg3	9.0	0.22296696700771787	0.22296696700771787	9.513161834757062e-06	0.0009988819926494913	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Fibroblastic	Fibroblastic	0.011637599963412916	0.0	1	Meis1	10.0	0.21807198229086056	0.21807198229086056	1.5026056579782971e-05	0.0014199623467894909	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Fibroblastic	Fibroblastic	0.011637599963412916	0.0	1	Barx1	11.0	-0.2132835864058066	0.2132835864058066	2.3266358031435046e-05	0.001998791667246011	repression	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Fibroblastic	Fibroblastic	0.011637599963412916	0.0	1	Foxd2	12.0	0.21173783511452698	0.21173783511452698	2.6737432822747452e-05	0.002105572834791362	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Fibroblastic	Fibroblastic	0.011637599963412916	0.0	1	Lef1	13.0	0.20203741310206985	0.20203741310206985	6.253284084811653e-05	0.0045456565078053944	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Fibroblastic	Fibroblastic	0.011637599963412916	0.0	1	Trp63	14.0	0.2002953923732667	0.2002953923732667	7.253666116187347e-05	0.004896224628426459	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Fibroblastic	Fibroblastic	0.011637599963412916	0.0	1	Scand1	15.0	0.1975554103179072	0.1975554103179072	9.137327895713602e-05	0.005756516574299569	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Fibroblastic	Fibroblastic	0.011637599963412916	0.0	1	Nfia	16.0	0.1948605043657481	0.1948605043657481	0.00011431771990384577	0.006751890331820891	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Fibroblastic	Fibroblastic	0.011637599963412916	0.0	1	Zfp422	17.0	0.19271569997740978	0.19271569997740978	0.0001363381264072982	0.007578795850288048	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Fibroblastic	Fibroblastic	0.011637599963412916	0.0	1	Sall3	18.0	0.19158258052877378	0.19158258052877378	0.00014952133008247877	0.007849869829330135	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Fibroblastic	Fibroblastic	0.011637599963412916	0.0	1	Satb2	19.0	0.1900080332203594	0.1900080332203594	0.0001698342590740589	0.008447019727630824	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Fibroblastic	Fibroblastic	0.011637599963412916	0.0	1	Zfp706	20.0	0.18806184251025246	0.18806184251025246	0.00019851632747301415	0.009379896473099919	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Odontogenic	Odontogenic	0.0028409612036908805	0.0	2	Shox2	1.0	0.2661367577031123	0.2661367577031123	7.9964407794213e-21	8.148373154230306e-18	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Odontogenic	Odontogenic	0.0028409612036908805	0.0	2	Alx1	2.0	0.2380787851518089	0.2380787851518089	7.322535846764126e-17	3.7308320139263226e-14	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Odontogenic	Odontogenic	0.0028409612036908805	0.0	2	Sox11	3.0	0.19901496496159474	0.19901496496159474	3.864289994500678e-12	1.3125705014653969e-09	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Odontogenic	Odontogenic	0.0028409612036908805	0.0	2	Barx1	4.0	-0.18626860599779152	0.18626860599779152	8.628756223774623e-11	2.1871063475771277e-08	repression	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Odontogenic	Odontogenic	0.0028409612036908805	0.0	2	Hmga2	5.0	0.18533950457207377	0.18533950457207377	1.073163075356785e-10	2.1871063475771277e-08	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Odontogenic	Odontogenic	0.0028409612036908805	0.0	2	Mxd3	6.0	0.18221948134129468	0.18221948134129468	2.2140154186485867e-10	3.7601361860048495e-08	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Odontogenic	Odontogenic	0.0028409612036908805	0.0	2	Foxp2	7.0	-0.1798980363517035	0.1798980363517035	3.7639880975145977e-10	5.479291244810536e-08	repression	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Odontogenic	Odontogenic	0.0028409612036908805	0.0	2	Etv5	8.0	0.1726069942675597	0.1726069942675597	1.9051076822487602e-09	2.1925629718782083e-07	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Odontogenic	Odontogenic	0.0028409612036908805	0.0	2	Twist1	9.0	0.17253188952708298	0.17253188952708298	1.936512929038653e-09	2.1925629718782083e-07	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Odontogenic	Odontogenic	0.0028409612036908805	0.0	2	Msx1	10.0	0.17096051593988926	0.17096051593988926	2.721895444402957e-09	2.7736114578466127e-07	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Odontogenic	Odontogenic	0.0028409612036908805	0.0	2	Ctbp1	11.0	0.16989056128516614	0.16989056128516614	3.42580088122956e-09	3.173537361793565e-07	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Odontogenic	Odontogenic	0.0028409612036908805	0.0	2	Ybx1	12.0	0.16819517094602668	0.16819517094602668	4.917551747438452e-09	4.1758210255331523e-07	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Odontogenic	Odontogenic	0.0028409612036908805	0.0	2	Brca1	13.0	0.1610305159286847	0.1610305159286847	2.1762977445436754e-08	1.7058826166846193e-06	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Odontogenic	Odontogenic	0.0028409612036908805	0.0	2	Foxp1	14.0	-0.15884390721411867	0.15884390721411867	3.3827464537036635e-08	2.3435480872984704e-06	repression	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Odontogenic	Odontogenic	0.0028409612036908805	0.0	2	Rad21	15.0	0.15864954430182854	0.15864954430182854	3.516980052812614e-08	2.3435480872984704e-06	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Odontogenic	Odontogenic	0.0028409612036908805	0.0	2	Etv1	16.0	0.15842326517199284	0.15842326517199284	3.679761471714968e-08	2.3435480872984704e-06	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Odontogenic	Odontogenic	0.0028409612036908805	0.0	2	E2f6	17.0	0.15262732510078605	0.15262732510078605	1.1472414630080627e-07	6.876700298854212e-06	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Odontogenic	Odontogenic	0.0028409612036908805	0.0	2	Foxf2	18.0	0.15070780309985332	0.15070780309985332	1.656524311244243e-07	9.377768184210463e-06	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			PalatalMes	PalatalMes	0.0023077758855085287	0.0	3	Rad21	1.0	0.23474136941819218	0.23474136941819218	2.233485552151222e-22	2.300490118715759e-19	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			PalatalMes	PalatalMes	0.0023077758855085287	0.0	3	Foxm1	2.0	0.2193114707747498	0.2193114707747498	1.1437469382691072e-19	5.890296732085902e-17	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			PalatalMes	PalatalMes	0.0023077758855085287	0.0	3	E2f8	3.0	0.20317849404125973	0.20317849404125973	4.7818590687857344e-17	1.6417716136164355e-14	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			PalatalMes	PalatalMes	0.0023077758855085287	0.0	3	E2f7	4.0	0.18495247413589644	0.18495247413589644	2.4364249808771848e-14	6.090923970294354e-12	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			PalatalMes	PalatalMes	0.0023077758855085287	0.0	3	Zfp871	5.0	0.18435632984400643	0.18435632984400643	2.956759208880754e-14	6.090923970294354e-12	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			PalatalMes	PalatalMes	0.0023077758855085287	0.0	3	Terf1	6.0	0.17691230808829214	0.17691230808829214	3.1394794837748883e-13	5.389439780480225e-11	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			PalatalMes	PalatalMes	0.0023077758855085287	0.0	3	Brca1	7.0	0.17568584455647032	0.17568584455647032	4.58903399527275e-13	6.752435735901332e-11	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			PalatalMes	PalatalMes	0.0023077758855085287	0.0	3	Alx1	8.0	0.17251544460528553	0.17251544460528553	1.209020275184189e-12	1.5566136042996434e-10	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			PalatalMes	PalatalMes	0.0023077758855085287	0.0	3	Ezh2	9.0	0.17037954171279032	0.17037954171279032	2.2984845015272653e-12	2.630487818414537e-10	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			PalatalMes	PalatalMes	0.0023077758855085287	0.0	3	Mxd3	10.0	0.16613906453142135	0.16613906453142135	8.032418851632493e-12	8.273391417181469e-10	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			PalatalMes	PalatalMes	0.0023077758855085287	0.0	3	Shox2	11.0	0.1631782475361913	0.1631782475361913	1.8880054567121234e-11	1.767859654921352e-09	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			PalatalMes	PalatalMes	0.0023077758855085287	0.0	3	Zfp850	12.0	0.16282116256206278	0.16282116256206278	2.0907799615156946e-11	1.7945861336343045e-09	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			PalatalMes	PalatalMes	0.0023077758855085287	0.0	3	Hmga2	13.0	0.1595396930985006	0.1595396930985006	5.2826728877718516e-11	4.185502364926929e-09	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			PalatalMes	PalatalMes	0.0023077758855085287	0.0	3	Mybl1	14.0	0.15559227237700643	0.15559227237700643	1.5708354019535617e-10	1.1556860457229775e-08	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			PalatalMes	PalatalMes	0.0023077758855085287	0.0	3	Sox11	15.0	0.15269741457955444	0.15269741457955444	3.4326682343421443e-10	2.3570988542482723e-08	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			PalatalMes	PalatalMes	0.0023077758855085287	0.0	3	Tcf4	16.0	0.1509470809196696	0.1509470809196696	5.467716703570673e-10	3.519842627923621e-08	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Fibroblastic	Epithelial	0.000617136612802858	0.0	4	Zfp462	1.0	0.20101845795583093	0.20101845795583093	6.100286096800564e-09	6.240592677026977e-06	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Fibroblastic	Epithelial	0.000617136612802858	0.0	4	E2f8	2.0	0.19384575768076234	0.19384575768076234	2.1136833601132092e-08	1.0811490386979064e-05	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Fibroblastic	Epithelial	0.000617136612802858	0.0	4	Foxm1	3.0	0.18876329508210804	0.18876329508210804	4.9581963259281925e-08	1.6907449471415137e-05	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Fibroblastic	Epithelial	0.000617136612802858	0.0	4	Grhl3	4.0	-0.18325601560065247	0.18325601560065247	1.2170083353177942e-07	2.636757724840004e-05	repression	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Fibroblastic	Epithelial	0.000617136612802858	0.0	4	Klf5	5.0	-0.18289909910832342	0.18289909910832342	1.2887378909286432e-07	2.636757724840004e-05	repression	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Fibroblastic	Epithelial	0.000617136612802858	0.0	4	Bcl11b	6.0	0.18052943034848035	0.18052943034848035	1.8795493244458968e-07	3.204631598180254e-05	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Fibroblastic	Epithelial	0.000617136612802858	0.0	4	Ybx1	7.0	0.17400322320029613	0.17400322320029613	5.180231031063396e-07	7.570537635396935e-05	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Fibroblastic	Epithelial	0.000617136612802858	0.0	4	Zfp41	8.0	0.17033317623169683	0.17033317623169683	9.012824364275491e-07	0.00010749553043591659	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Fibroblastic	Epithelial	0.000617136612802858	0.0	4	Trp63	9.0	0.17001060585611102	0.17001060585611102	9.457084789083571e-07	0.00010749553043591659	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Fibroblastic	Epithelial	0.000617136612802858	0.0	4	Erf	10.0	0.16920047758549986	0.16920047758549986	1.0667567634330018e-06	0.00010912921689919609	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Fibroblastic	Epithelial	0.000617136612802858	0.0	4	Trp73	11.0	0.16724520975008408	0.16724520975008408	1.4233006183319028e-06	0.00013236695750486695	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Fibroblastic	Epithelial	0.000617136612802858	0.0	4	Gli2	12.0	0.16623492236335485	0.16623492236335485	1.6498395075974597e-06	0.00014064881802268344	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Fibroblastic	Epithelial	0.000617136612802858	0.0	4	Terf1	13.0	0.1646946540348473	0.1646946540348473	2.0630080639708388e-06	0.00015451486360048043	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Fibroblastic	Epithelial	0.000617136612802858	0.0	4	Nfix	14.0	0.16452363862211355	0.16452363862211355	2.114572913398559e-06	0.00015451486360048043	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Fibroblastic	Epithelial	0.000617136612802858	0.0	4	Zfp711	15.0	0.16141369078003576	0.16141369078003576	3.2983461148179857e-06	0.0002249472050305866	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Fibroblastic	Epithelial	0.000617136612802858	0.0	4	Ctcf	16.0	0.15959274664960169	0.15959274664960169	4.2625958985760195e-06	0.00027253972526520426	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Fibroblastic	Epithelial	0.000617136612802858	0.0	4	Myef2	17.0	0.1582273297250254	0.1582273297250254	5.156825833135009e-06	0.00031031957807630084	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Fibroblastic	Epithelial	0.000617136612802858	0.0	4	Snai2	18.0	0.15761177616767488	0.15761177616767488	5.616204465122484e-06	0.0003191876204344611	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Fibroblastic	Epithelial	0.000617136612802858	0.0	4	Klf8	19.0	0.15356836730766749	0.15356836730766749	9.758950636519914e-06	0.0005205151056418597	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			Fibroblastic	Epithelial	0.000617136612802858	0.0	4	Cbfb	20.0	0.15310768106356026	0.15310768106356026	1.0383902091184307e-05	0.0005205151056418597	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			PalatalMes	Epithelial	0.0005495765207304949	0.0	5	Zfp462	1.0	0.20101845795583093	0.20101845795583093	6.100286096800564e-09	6.240592677026977e-06	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			PalatalMes	Epithelial	0.0005495765207304949	0.0	5	E2f8	2.0	0.19384575768076234	0.19384575768076234	2.1136833601132092e-08	1.0811490386979064e-05	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			PalatalMes	Epithelial	0.0005495765207304949	0.0	5	Foxm1	3.0	0.18876329508210804	0.18876329508210804	4.9581963259281925e-08	1.6907449471415137e-05	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			PalatalMes	Epithelial	0.0005495765207304949	0.0	5	Grhl3	4.0	-0.18325601560065247	0.18325601560065247	1.2170083353177942e-07	2.636757724840004e-05	repression	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			PalatalMes	Epithelial	0.0005495765207304949	0.0	5	Klf5	5.0	-0.18289909910832342	0.18289909910832342	1.2887378909286432e-07	2.636757724840004e-05	repression	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			PalatalMes	Epithelial	0.0005495765207304949	0.0	5	Bcl11b	6.0	0.18052943034848035	0.18052943034848035	1.8795493244458968e-07	3.204631598180254e-05	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			PalatalMes	Epithelial	0.0005495765207304949	0.0	5	Ybx1	7.0	0.17400322320029613	0.17400322320029613	5.180231031063396e-07	7.570537635396935e-05	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			PalatalMes	Epithelial	0.0005495765207304949	0.0	5	Zfp41	8.0	0.17033317623169683	0.17033317623169683	9.012824364275491e-07	0.00010749553043591659	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			PalatalMes	Epithelial	0.0005495765207304949	0.0	5	Trp63	9.0	0.17001060585611102	0.17001060585611102	9.457084789083571e-07	0.00010749553043591659	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			PalatalMes	Epithelial	0.0005495765207304949	0.0	5	Erf	10.0	0.16920047758549986	0.16920047758549986	1.0667567634330018e-06	0.00010912921689919609	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			PalatalMes	Epithelial	0.0005495765207304949	0.0	5	Trp73	11.0	0.16724520975008408	0.16724520975008408	1.4233006183319028e-06	0.00013236695750486695	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			PalatalMes	Epithelial	0.0005495765207304949	0.0	5	Gli2	12.0	0.16623492236335485	0.16623492236335485	1.6498395075974597e-06	0.00014064881802268344	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			PalatalMes	Epithelial	0.0005495765207304949	0.0	5	Terf1	13.0	0.1646946540348473	0.1646946540348473	2.0630080639708388e-06	0.00015451486360048043	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			PalatalMes	Epithelial	0.0005495765207304949	0.0	5	Nfix	14.0	0.16452363862211355	0.16452363862211355	2.114572913398559e-06	0.00015451486360048043	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			PalatalMes	Epithelial	0.0005495765207304949	0.0	5	Zfp711	15.0	0.16141369078003576	0.16141369078003576	3.2983461148179857e-06	0.0002249472050305866	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			PalatalMes	Epithelial	0.0005495765207304949	0.0	5	Ctcf	16.0	0.15959274664960169	0.15959274664960169	4.2625958985760195e-06	0.00027253972526520426	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			PalatalMes	Epithelial	0.0005495765207304949	0.0	5	Myef2	17.0	0.1582273297250254	0.1582273297250254	5.156825833135009e-06	0.00031031957807630084	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			PalatalMes	Epithelial	0.0005495765207304949	0.0	5	Snai2	18.0	0.15761177616767488	0.15761177616767488	5.616204465122484e-06	0.0003191876204344611	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			PalatalMes	Epithelial	0.0005495765207304949	0.0	5	Klf8	19.0	0.15356836730766749	0.15356836730766749	9.758950636519914e-06	0.0005205151056418597	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
E135	E135	pathway:ncWNT	pathway		ncWNT	WNT			PalatalMes	Epithelial	0.0005495765207304949	0.0	5	Cbfb	20.0	0.15310768106356026	0.15310768106356026	1.0383902091184307e-05	0.0005205151056418597	activation	FDR	commot_cluster-lineage-cellchat-ncWNT	p<1
