slice,signal_type,parent_signal_id,pathway,ligand,receptor,sender_region,receiver_region,downstreamTF,direction
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna4,Fibroblastic,Fibroblastic,Zfp882,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna4,Fibroblastic,Fibroblastic,Zfp14,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna4,Fibroblastic,Fibroblastic,Myc,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna4,Fibroblastic,Fibroblastic,Ddit3,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna4,Fibroblastic,Fibroblastic,Snai1,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna4,Fibroblastic,Fibroblastic,Tfap4,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna4,Fibroblastic,Fibroblastic,Zfp354a,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna4,Fibroblastic,Fibroblastic,Zfp189,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna3,Fibroblastic,Fibroblastic,Gata3,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna3,Fibroblastic,Fibroblastic,Zfp128,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna3,Fibroblastic,Fibroblastic,En1,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna3,Fibroblastic,Fibroblastic,Zfp300,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna3,Fibroblastic,Fibroblastic,Zfp947,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna3,Fibroblastic,Fibroblastic,Egr2,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna3,Fibroblastic,Fibroblastic,Zfp689,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna3,Fibroblastic,Fibroblastic,Zfp709,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna3,Fibroblastic,Fibroblastic,Maff,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna3,Fibroblastic,Fibroblastic,Klf11,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna3,Fibroblastic,Fibroblastic,Zkscan7,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna3,Fibroblastic,Fibroblastic,Zgpat,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna3,Fibroblastic,Fibroblastic,Zfp39,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna3,Fibroblastic,Fibroblastic,Zbtb49,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna3,Fibroblastic,Fibroblastic,Zfp35,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna3,Fibroblastic,Fibroblastic,Zkscan5,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna3,Fibroblastic,Fibroblastic,Crebl2,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna3,Fibroblastic,Fibroblastic,Zfp729a,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna3,Fibroblastic,Fibroblastic,Zfp992,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna3,Fibroblastic,Fibroblastic,Mlx,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna4,Osteoblastic,PalatalMes,,
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3c,Nrp1_Plxna2,Fibroblastic,Fibroblastic,Zfp595,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3c,Nrp1_Plxna2,Fibroblastic,Fibroblastic,Tbx3,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3c,Nrp1_Plxna2,Fibroblastic,Fibroblastic,Irf6,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3c,Nrp1_Plxna2,Fibroblastic,Fibroblastic,Cxxc1,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3c,Nrp1_Plxna2,Fibroblastic,Fibroblastic,Rcor1,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3c,Nrp1_Plxna2,Fibroblastic,Fibroblastic,Tfeb,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3c,Nrp1_Plxna2,Fibroblastic,Fibroblastic,Zeb2,repression
